char0: .word 16, 16
.byte 199,199,199,199,199,199,199,10,10,10,199,199,199,199,199,199,
199,199,199,199,199,199,10,47,63,10,199,199,199,199,199,199,
199,199,199,199,199,10,47,47,47,47,10,199,199,199,199,199,
199,199,199,199,10,47,63,63,10,10,47,10,199,199,199,199,
199,199,199,199,10,63,47,47,47,63,47,10,199,199,199,199,
199,199,199,10,47,63,63,63,63,63,63,47,10,199,199,199,
199,199,199,10,63,47,63,63,63,63,63,47,10,199,199,199,
199,199,1,1,63,63,63,63,63,47,47,63,1,1,199,199,
199,199,1,63,1,63,63,63,63,63,63,1,63,1,199,199,
199,10,63,63,63,63,63,63,63,63,63,63,63,47,10,199,
199,10,47,63,63,63,63,63,63,63,63,63,63,47,10,199,
199,10,47,63,63,63,63,63,63,63,63,63,47,47,10,199,
199,199,10,47,47,63,63,63,63,63,47,47,47,10,199,199,
199,199,65,10,47,47,47,47,47,47,47,47,10,65,199,199,
199,65,130,130,10,10,10,10,10,10,10,10,130,130,65,199,
199,65,65,65,65,199,199,199,199,199,199,65,65,65,65,199,


